size,type,time,freq_before_hz,freq_after_hz,level,peak_memory_mb
900000,par,0.080499,2094950672,2094950632,9,142.918
900000,par,0.199954,2094950630,2094950759,10,108.195
900000,built,0.130787,2094950656,2094950918,0,22.1758
900000,seq,0.071238,2094950470,2094951006,0,14.6914
900000,par,0.065411,2094950567,2094950398,1,14.8945
900000,par,0.065903,2094950646,2094950489,2,15.4492
900000,par,0.043736,2094950617,2094950696,3,16.9766
900000,par,0.042571,2094950809,2094950652,4,20.9062
900000,par,0.038566,2094950782,2094950628,5,24.9414
900000,par,0.035372,2094950682,2094950755,6,30.9336
900000,par,0.039957,2094950208,2094950602,7,70.9453
900000,par,0.067612,2094949402,2094950504,8,102.957
900000,par,0.114178,2094950538,2094949736,9,121.102
900000,par,0.168213,2094950598,2094950622,10,225.137
900000,built,0.130010,2094950800,2094950838,0,22.0586
3500,seq,0.000170,2094950470,2094951100,0,1.90625
3500,par,0.000439,2094950830,2094950905,1,1.99219
3500,par,0.001309,2094950686,2094950675,2,2.03516
3500,par,0.002030,2094950668,2094950953,3,4.87891
3500,par,0.003162,2094950838,2094950788,4,8.85156
3500,par,0.007567,2094950493,2094950709,5,20.8711
3500,par,0.013866,2094950892,2094950705,6,24.8945
3500,par,0.019960,2094950788,2094950600,7,40.7891
3500,par,0.252920,2094950417,2094950560,8,94.8633
3500,par,0.080113,2094950549,2094944110,9,158.836
3500,par,0.299040,2094950736,2094949896,10,98.7969
3500,built,0.000319,2094950705,2094950916,0,1.82422
3500,seq,0.000168,2094950543,2094951147,0,1.86719
3500,par,0.000451,2094950804,2094950900,1,1.87891
3500,par,0.000625,2094950656,2094950925,2,2.74609
3500,par,0.002041,2094950836,2094950120,3,4.82422
3500,par,0.003628,2094950655,2094950882,4,8.88672
3500,par,0.007688,2094950534,2094950733,5,16.8516
3500,par,0.014469,2094950616,2094950693,6,34.7812
3500,par,0.029741,2094950744,2094950731,7,70.8047
3500,par,0.059614,2094950642,2094950479,8,78.7344
3500,par,0.074952,2094950672,2094949918,9,65.4531
3500,par,0.136293,2094950650,2094949640,10,105.141
3500,built,0.000313,2094950775,2094950922,0,1.86328
3500,seq,0.000168,2094950535,2094950802,0,1.77734
3500,par,0.000438,2094950354,2094950889,1,2.07422
3500,par,0.001845,2094950774,2094950805,2,2.02734
3500,par,0.002340,2094950643,2094950686,3,2.75
3500,par,0.003716,2094950776,2094950586,4,8.85547
3500,par,0.006959,2094950448,2094950593,5,16.793
3500,par,0.016014,2094950617,2094950688,6,32.8789
3500,par,0.024580,2094950726,2094950538,7,26.7852
3500,par,0.047761,2094950633,2094950612,8,78.7305
3500,par,0.106774,2094950830,2094950369,9,106.762
3500,par,0.244294,2094950703,2094950754,10,101.121
3500,built,0.000320,2094950549,2094950894,0,1.87891
3500,seq,0.000168,2094950608,2094950895,0,1.83984
3500,par,0.000433,2094950374,2094950853,1,1.99609
3500,par,0.001312,2094943956,2094950579,2,2.75
3500,par,0.002080,2094950581,2094949803,3,4.80469
3500,par,0.003613,2094950766,2094950173,4,8.81641
3500,par,0.007073,2094950587,2094950543,5,14.8555
3500,par,0.015874,2094950618,2094950845,6,32.8125
3500,par,0.024151,2094950758,2094950680,7,38.8242
3500,par,0.049776,2094950694,2094949298,8,122.789
3500,par,0.098682,2094950934,2094950593,9,88.8359
3500,par,0.489211,2094950783,2094949821,10,248.727
3500,built,0.000318,2094950639,2094950888,0,1.82422
3500,seq,0.000169,2094950626,2094950834,0,1.96094
3500,par,0.000438,2094950679,2094951022,1,1.875
3500,par,0.000596,2094950793,2094950851,2,2.00391
3500,par,0.002157,2094950747,2094950815,3,4.80859
3500,par,0.003539,2094950755,2094949814,4,6.90625
3500,par,0.008479,2094950744,2094950604,5,18.8086
3500,par,0.011327,2094950805,2094950588,6,32.8555
3500,par,0.027253,2094950647,2094950583,7,64.75
3500,par,0.060047,2094950680,2094950709,8,54.9102
3500,par,0.182894,2094950436,2094950542,9,67.1836
3500,par,0.125706,2094950638,2094950151,10,294.73
3500,built,0.000315,2094950103,2094950933,0,1.92188
8000,seq,0.000437,2094950251,2094950890,0,1.93359
8000,par,0.000609,2094950761,2094951009,1,2.08594
8000,par,0.000724,2094950790,2094950264,2,2.78906
8000,par,0.002021,2094950439,2094950605,3,4.8125
8000,par,0.003790,2094950649,2094950667,4,8.73047
8000,par,0.007646,2094950787,2094950765,5,18.8008
8000,par,0.014762,2094950625,2094950451,6,30.6875
8000,par,0.024941,2094950538,2094950240,7,46.8008
8000,par,0.046444,2094950945,2094950667,8,43.668
8000,par,0.072192,2094950473,2094950309,9,88.7383
8000,par,0.147459,2094950947,2094950743,10,112.637
8000,built,0.000781,2094950495,2094950889,0,1.92578
8000,seq,0.000436,2094950871,2094950981,0,1.98438
8000,par,0.000658,2094950891,2094950929,1,2.06641
8000,par,0.001361,2094950551,2094950469,2,2.81641
8000,par,0.002379,2094950858,2094950807,3,4.875
8000,par,0.003497,2094950769,2094950733,4,8.87109
8000,par,0.007598,2094950870,2094950778,5,20.875
8000,par,0.015962,2094950627,2094950651,6,28.8477
8000,par,0.026153,2094950717,2094950675,7,54.8164
8000,par,0.034264,2094950648,2094950546,8,86.8086
8000,par,0.208754,2094950636,2094950717,9,110.852
8000,par,0.131191,2094950561,2094950538,10,134.672
8000,built,0.000786,2094950376,2094950835,0,1.93359
8000,seq,0.000437,2094950621,2094950843,0,1.89844
8000,par,0.000643,2094949308,2094950912,1,1.99219
8000,par,0.001347,2094950641,2094950202,2,2.10156
8000,par,0.002069,2094950727,2094950369,3,4.80859
8000,par,0.003561,2094950473,2094950777,4,8.78906
8000,par,0.006321,2094950750,2094950686,5,14.8594
8000,par,0.014349,2094950511,2094949305,6,30.7344
8000,par,0.032487,2094950795,2094950527,7,56.875
8000,par,0.049901,2094950754,2094950419,8,56.875
8000,par,0.081311,2094950639,2094949948,9,91.2656
8000,par,0.191515,2094950428,2094950653,10,170.902
8000,built,0.000767,2094950794,2094949621,0,1.97266
8000,seq,0.000436,2094949680,2094950292,0,1.92578
8000,par,0.000618,2094950604,2094950882,1,2.06641
8000,par,0.001257,2094950802,2094950762,2,2.80859
8000,par,0.002097,2094950821,2094950573,3,4.87109
8000,par,0.004896,2094950735,2094950760,4,8.87891
8000,par,0.007372,2094950672,2094950725,5,18.793
8000,par,0.015528,2094950802,2094950553,6,30.8125
8000,par,0.020289,2094950688,2094950663,7,22.7773
8000,par,0.049712,2094950348,2094950673,8,55
8000,par,0.096961,2094950754,2094950724,9,146.668
8000,par,0.116372,2094950715,2094949893,10,310.746
8000,built,0.000779,2094950659,2094951075,0,1.92969
8000,seq,0.000438,2094950800,2094950733,0,1.92188
8000,par,0.000637,2094950491,2094950869,1,2.13281
8000,par,0.000772,2094950705,2094950591,2,2.11328
8000,par,0.002229,2094950675,2094950695,3,4.84766
8000,par,0.004171,2094950778,2094950620,4,10.832
8000,par,0.007427,2094950800,2094950730,5,14.8516
8000,par,0.015915,2094950736,2094950753,6,26.8711
8000,par,0.020558,2094950673,2094950562,7,62.7305
8000,par,0.055834,2094950787,2094950360,8,45.1172
8000,par,0.091267,2094950589,2094950410,9,69.9219
8000,par,0.321458,2094950345,2094950451,10,118.043
8000,built,0.000768,2094950807,2094950892,0,1.97656
700000,seq,0.054446,2094950632,2094950976,0,11.7109
700000,par,0.030608,2094950519,2094950662,1,12.0117
700000,par,0.029207,2094950817,2094950475,2,12.5156
700000,par,0.027924,2094950691,2094950628,3,14.0039
700000,par,0.021727,2094950796,2094949962,4,15.9883
700000,par,0.018749,2094950855,2094950743,5,18.1445
700000,par,0.023600,2094950785,2094950720,6,29.9102
700000,par,0.038337,2094950826,2094950557,7,56.0625
700000,par,0.053313,2094950670,2094950659,8,48.5312
700000,par,0.091040,2094950743,2094950645,9,88.0469
700000,par,0.188035,2094950205,2094950594,10,242.02
700000,built,0.099121,2094950612,2094950592,0,17.3398
700000,seq,0.054405,2094950631,2094950685,0,11.6445
700000,par,0.030610,2094950578,2094950625,1,11.9922
700000,par,0.029613,2094950595,2094950410,2,13.9219
700000,par,0.027668,2094950605,2094950764,3,13.9219
700000,par,0.021343,2094950861,2094950776,4,16.0469
700000,par,0.019752,2094950822,2094950449,5,20.1523
700000,par,0.024114,2094950458,2094950497,6,34.0352
700000,par,0.028052,2094950792,2094948823,7,36.0195
700000,par,0.068674,2094948650,2094948512,8,68.0156
700000,par,0.141771,2094950363,2094949408,9,203.953
700000,par,0.199714,2094950558,2094950331,10,147.922
700000,built,0.098596,2094950667,2094950798,0,17.332
700000,seq,0.054475,2094950743,2094950524,0,11.7109
700000,par,0.030225,2094950783,2094950794,1,12.0156
700000,par,0.029751,2094950643,2094950772,2,13.9023
700000,par,0.027243,2094950644,2094950790,3,13.9609
700000,par,0.021443,2094950574,2094950638,4,17.9688
700000,par,0.018809,2094950459,2094950471,5,22.125
700000,par,0.019519,2094950656,2094950724,6,36.0273
700000,par,0.032038,2094949171,2094950127,7,63.9102
700000,par,0.049818,2094950110,2094950276,8,141.973
700000,par,0.099738,2094950782,2094949762,9,153.965
700000,par,0.224902,2094950314,2094950444,10,171.891
700000,built,0.098831,2094950589,2094950120,0,17.3594
700000,seq,0.054382,2094950838,2094951019,0,11.7227
700000,par,0.030931,2094950501,2094950779,1,13.8789
700000,par,0.029167,2094950628,2094950630,2,13.793
700000,par,0.027305,2094950623,2094950652,3,13.9531
700000,par,0.022389,2094950800,2094950374,4,20.0312
700000,par,0.018762,2094950807,2094950297,5,19.9297
700000,par,0.022090,2094950687,2094950454,6,29.9766
700000,par,0.029318,2094950432,2094950741,7,32.582
700000,par,0.046303,2094950698,2094949034,8,123.984
700000,par,0.075561,2094950516,2094950579,9,91.9141
700000,par,0.207021,2094950514,2094950789,10,125.707
700000,built,0.099033,2094950691,2094950745,0,17.3516
700000,seq,0.054424,2094950639,2094950691,0,11.7031
700000,par,0.031208,2094950278,2094950753,1,11.9922
700000,par,0.029245,2094950711,2094950630,2,12.5195
700000,par,0.027838,2094950575,2094950813,3,13.9922
700000,par,0.021213,2094950830,2094950907,4,17.9336
700000,par,0.019326,2094950536,2094950756,5,20.1523
700000,par,0.025142,2094950554,2094950512,6,26.1289
700000,par,0.032034,2094950768,2094949390,7,55.9102
700000,par,0.055800,2094950457,2094950583,8,77.9805
700000,par,0.095028,2094950588,2094950747,9,179.914
700000,par,0.728448,2094950584,2094950762,10,139.172
700000,built,0.098454,2094950445,2094950770,0,17.3984
800,seq,0.000034,2094950603,2094951033,0,1.875
800,par,0.000799,2094950766,2094950897,1,1.97656
800,par,0.000567,2094950430,2094950881,2,1.99219
800,par,0.001901,2094950629,2094950866,3,4.89844
800,par,0.003550,2094950442,2094950543,4,6.72266
800,par,0.005539,2094950772,2094950767,5,10.7812
800,par,0.007796,2094950207,2094950374,6,12.9297
800,par,0.014643,2094950180,2094950749,7,20.9492
800,par,0.021818,2094950628,2094950615,8,25.1445
800,par,0.029320,2094950069,2094950799,9,24.8945
800,par,0.041573,2094950797,2094950710,10,35.8906
800,built,0.000068,2094950326,2094951052,0,1.8125
800,seq,0.000034,2094950781,2094950783,0,1.73438
800,par,0.000419,2094950474,2094950893,1,1.98828
800,par,0.000560,2094950416,2094950798,2,2.74609
800,par,0.001997,2094950535,2094950351,3,4.80859
800,par,0.002850,2094950642,2094950429,4,6.87109
800,par,0.005195,2094950106,2094950623,5,6.82031
800,par,0.012143,2094950298,2094950784,6,12.9375
800,par,0.011399,2094950752,2094950767,7,28.8555
800,par,0.027340,2094950868,2094950659,8,27.1719
800,par,0.037603,2094950233,2094950579,9,35.293
800,par,0.041592,2094950274,2094950476,10,45.6172
800,built,0.000063,2094950292,2094951053,0,1.76172
800,seq,0.000033,2094950569,2094951017,0,1.73438
800,par,0.000394,2094950521,2094950863,1,1.95703
800,par,0.000552,2094950622,2094950933,2,2.80859
800,par,0.002323,2094950272,2094950401,3,4.875
800,par,0.004113,2094950783,2094950179,4,4.91797
800,par,0.005706,2094950608,2094950744,5,10.8516
800,par,0.007535,2094950776,2094950741,6,12.918
800,par,0.011400,2094950799,2094950658,7,15.1211
800,par,0.018280,2094950582,2094950666,8,29.2383
800,par,0.031645,2094950237,2094950122,9,50.9492
800,par,0.041289,2094950710,2094950574,10,57.6562
800,built,0.000066,2094950580,2094950957,0,1.73047
800,seq,0.000034,2094950894,2094950946,0,1.78906
800,par,0.000755,2094950480,2094950907,1,2.03516
800,par,0.001056,2094950653,2094950828,2,2.87109
800,par,0.002014,2094950811,2094950454,3,2.83203
800,par,0.003534,2094950748,2094950627,4,8.875
800,par,0.005945,2094950800,2094950754,5,10.9531
800,par,0.017086,2094950850,2094950785,6,14.8125
800,par,0.011769,2094950670,2094950572,7,36.8594
800,par,0.022103,2094950882,2094950708,8,23.0039
800,par,0.025936,2094950837,2094950748,9,25.1484
800,par,0.047475,2094950684,2094950736,10,49.5508
800,built,0.000067,2094950135,2094951066,0,1.69922
800,seq,0.000033,2094950788,2094950800,0,1.73438
800,par,0.000393,2094950693,2094950884,1,2.03516
800,par,0.001157,2094950684,2094950868,2,2.80469
800,par,0.001350,2094950534,2094949683,3,4.85156
800,par,0.002860,2094950579,2094950765,4,6.79297
800,par,0.005143,2094950755,2094950426,5,14.8516
800,par,0.011182,2094950674,2094950709,6,12.7891
800,par,0.011651,2094950835,2094950772,7,20.9844
800,par,0.024126,2094950787,2094950729,8,21.1406
800,par,0.031080,2094950458,2094950679,9,33.4102
800,par,0.047048,2094949837,2094950732,10,43.3438
800,built,0.000067,2094950750,2094950913,0,1.74609
25000,seq,0.001467,2094950842,2094950898,0,1.83594
25000,par,0.001532,2094950794,2094950270,1,2.15234
25000,par,0.001641,2094950546,2094950620,2,3.54297
25000,par,0.002343,2094950222,2094950410,3,5.58203
25000,par,0.003596,2094950303,2094950505,4,7.76172
25000,par,0.007125,2094950547,2094950251,5,13.6172
25000,par,0.022010,2094950819,2094950291,6,27.5859
25000,par,0.026269,2094950721,2094950752,7,49.582
25000,par,0.038751,2094950472,2094950621,8,113.516
25000,par,0.090136,2094950821,2094950540,9,219.559
25000,par,0.149721,2094950731,2094950235,10,267.672
25000,built,0.002833,2094950751,2094950901,0,1.9375
25000,seq,0.001472,2094950891,2094950979,0,1.83594
25000,par,0.001576,2094950436,2094950344,1,2.15234
25000,par,0.002342,2094949470,2094950596,2,2.15625
25000,par,0.002813,2094950450,2094950760,3,7.61328
25000,par,0.003631,2094950490,2094950615,4,9.55078
25000,par,0.007073,2094950549,2094950584,5,17.543
25000,par,0.015757,2094950673,2094950696,6,23.5664
25000,par,0.021945,2094950626,2094950720,7,61.5273
25000,par,0.042186,2094950415,2094950115,8,95.4648
25000,par,0.111508,2094950692,2094950546,9,91.875
25000,par,0.164125,2094950822,2094949923,10,239.555
25000,built,0.002700,2094950787,2094951064,0,2.01953
25000,seq,0.001466,2094950780,2094951126,0,1.79688
25000,par,0.001525,2094950871,2094950956,1,1.95703
25000,par,0.003467,2094950570,2094950777,2,3.66016
25000,par,0.002617,2094950207,2094950217,3,5.4375
25000,par,0.003648,2094950391,2094950825,4,7.59766
25000,par,0.007462,2094950618,2094950670,5,15.5508
25000,par,0.014226,2094950668,2094950739,6,23.5859
25000,par,0.021790,2094950663,2094950733,7,63.6758
25000,par,0.045052,2094950620,2094950384,8,79.6328
25000,par,1.056501,2094950385,2094949985,9,137.605
25000,par,0.159788,2094950682,2094949892,10,353.598
25000,built,0.002695,2094950579,2094951066,0,2.02344
25000,seq,0.001470,2094950638,2094951098,0,1.84375
25000,par,0.001581,2094950325,2094950047,1,2.03906
25000,par,0.001640,2094950706,2094950778,2,2.17969
25000,par,0.002844,2094950347,2094950729,3,5.70312
25000,par,0.003780,2094950772,2094950765,4,9.53906
25000,par,0.005419,2094950474,2094950735,5,19.5469
25000,par,0.013280,2094950588,2094950687,6,33.5977
25000,par,0.030021,2094950327,2094950221,7,53.6211
25000,par,0.097932,2094950572,2094950636,8,42.2578
25000,par,0.103529,2094950445,2094950177,9,72.7773
25000,par,0.257378,2094950053,2094950189,10,307.457
25000,built,0.002705,2094950797,2094950956,0,1.94141
25000,seq,0.001470,2094950743,2094951072,0,1.90625
25000,par,0.002262,2094950551,2094950319,1,2.15625
25000,par,0.002137,2094950668,2094950818,2,2.23828
25000,par,0.002053,2094950801,2094950375,3,5.57031
25000,par,0.003933,2094950476,2094950690,4,7.69141
25000,par,0.008371,2094948052,2094950635,5,13.75
25000,par,0.014371,2094950502,2094950349,6,29.5938
25000,par,0.029955,2094950627,2094950745,7,67.6172
25000,par,0.043954,2094950605,2094950551,8,119.582
25000,par,0.082059,2094950818,2094949933,9,68.3867
25000,par,0.134139,2094950718,2094949884,10,257.484
25000,built,0.002711,2094950352,2094950960,0,1.94141
850,seq,0.000036,2094950589,2094950880,0,1.79297
850,par,0.000391,2094950750,2094950879,1,1.98047
850,par,0.001177,2094950846,2094950672,2,2.80859
850,par,0.001345,2094950696,2094950119,3,4.75781
850,par,0.003431,2094950652,2094950545,4,8.78906
850,par,0.005867,2094950728,2094950783,5,18.8281
850,par,0.011256,2094950625,2094950738,6,30.7266
850,par,0.018022,2094950507,2094941943,7,34.7891
850,par,0.041144,2094950770,2094950779,8,86.832
850,par,0.040686,2094950913,2094948105,9,122.805
850,par,0.084988,2094949491,2094949778,10,58.793
850,built,0.000073,2094950747,2094951047,0,1.8125
850,seq,0.000036,2094950558,2094950935,0,1.76953
850,par,0.000381,2094950431,2094951078,1,1.83984
850,par,0.000570,2094950426,2094950783,2,2.74219
850,par,0.002041,2094950789,2094950264,3,2.87109
850,par,0.003532,2094950824,2094950536,4,8.90625
850,par,0.006905,2094950751,2094950253,5,14.8555
850,par,0.012054,2094950800,2094950663,6,26.7227
850,par,0.025100,2094950692,2094950723,7,52.793
850,par,0.035512,2094950682,2094950599,8,66.8789
850,par,0.040934,2094950781,2094950191,9,76.6953
850,par,0.063903,2094949976,2094950450,10,74.6641
850,built,0.000076,2094950849,2094950872,0,1.76172
850,seq,0.000035,2094950822,2094950929,0,1.87109
850,par,0.000376,2094950352,2094950886,1,2.78906
850,par,0.000879,2094950767,2094950847,2,1.98828
850,par,0.002012,2094950663,2094950111,3,4.80859
850,par,0.003635,2094950507,2094950764,4,10.8398
850,par,0.007106,2094950644,2094950734,5,16.8242
850,par,0.012952,2094950491,2094950858,6,26.875
850,par,0.016668,2094950575,2094950437,7,18.8086
850,par,0.029596,2094950501,2094950594,8,44.9141
850,par,0.046546,2094950602,2094947983,9,49.4297
850,par,0.062466,2094950570,2094950772,10,70.8867
850,built,0.000071,2094950639,2094950971,0,1.76562
850,seq,0.000036,2094950778,2094951037,0,1.82422
850,par,0.000406,2094950775,2094950903,1,1.88281
850,par,0.000562,2094950699,2094950940,2,2.83203
850,par,0.002035,2094950279,2094950474,3,4.80469
850,par,0.003590,2094950584,2094950762,4,8.72656
850,par,0.005890,2094950625,2094950606,5,16.8242
850,par,0.010760,2094950433,2094950717,6,12.9727
850,par,0.023765,2094950783,2094950641,7,34.9297
850,par,0.038959,2094950773,2094950658,8,68.8398
850,par,0.052024,2094950608,2094950680,9,86.7344
850,par,0.072312,2094950565,2094949417,10,63.4453
850,built,0.000073,2094950801,2094951033,0,1.76172
850,seq,0.000036,2094950767,2094950878,0,1.87109
850,par,0.000382,2094950811,2094950900,1,1.98438
850,par,0.001271,2094950754,2094950077,2,2.80859
850,par,0.002014,2094950881,2094950442,3,4.74609
850,par,0.004528,2094950482,2094950632,4,8.9375
850,par,0.005335,2094950819,2094950369,5,16.75
850,par,0.011616,2094950784,2094950688,6,28.8516
850,par,0.023693,2094950812,2094950680,7,28.7773
850,par,0.039317,2094950755,2094950715,8,44.7266
850,par,0.051757,2094950744,2094950581,9,50.9492
850,par,0.066129,2094950785,2094950755,10,49.6016
850,built,0.000071,2094950845,2094950814,0,1.86328
7500,seq,0.000390,2094951040,2094951131,0,1.97266
7500,par,0.000599,2094950627,2094950398,1,1.97656
7500,par,0.000742,2094950807,2094950920,2,2.80469
7500,par,0.001972,2094950760,2094950597,3,4.83203
7500,par,0.003633,2094950540,2094950486,4,10.8789
7500,par,0.006672,2094950682,2094950764,5,16.918
7500,par,0.015344,2094950744,2094950497,6,26.8164
7500,par,0.031662,2094950475,2094949876,7,64.7305
